client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23930777.mp3	mới đây còn tháy hai người tíu tít	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23932924.mp3	Tại sao bà dân tộc lại biết chuyện mười hai giờ đêm	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23932932.mp3	Nghe tiếng thở dài não ruột của cô vị khách cũng buồn theo	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23933007.mp3	Bên trong phòng chỉ có ảnh đèn xanh đỏ nhấp nháy	1	2	sixties	male			vi	
88599b1c7c90beccc99fd0b36c49344679a6e52279b50804053e940afa89aed912cb660cab7341f55d1b565f972861f291cc8df530e3161de671cf06471f89f8	common_voice_vi_23960967.mp3	sau bốn mươi chín ngày nếu không được siêu thoát sẽ thành ma	0	2	twenties	male			vi	
88599b1c7c90beccc99fd0b36c49344679a6e52279b50804053e940afa89aed912cb660cab7341f55d1b565f972861f291cc8df530e3161de671cf06471f89f8	common_voice_vi_23960968.mp3	trong đầu của Trinh suy nghĩ	0	2	twenties	male			vi	
dcd95174e5ec419750d2614a859c7802087625231a57dd86b54d1f85720e03a583148ecd82761458e5d5004d42dbd2f71b5a11355f2fb1e544ddb0d45818ebec	common_voice_vi_23970654.mp3	Mẹ em cũng đồng tình với ý kiến của bố	0	2					vi	
fd31cbe0df7feef4c361cc5c023330ce767a76e6f3bc411ab0978f8bb4b277c8c1d61ee421b9b5ca5e6363b8959cc9e942a8a4dca6eb2e79cf52ac501d6c89f6	common_voice_vi_23986067.mp3	Một vầng trăng chưa tròn!	0	2					vi	
fd31cbe0df7feef4c361cc5c023330ce767a76e6f3bc411ab0978f8bb4b277c8c1d61ee421b9b5ca5e6363b8959cc9e942a8a4dca6eb2e79cf52ac501d6c89f6	common_voice_vi_23986068.mp3	Em còn chưa ngủ	0	2					vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23988881.mp3	Quả nhiên trên của Trinh đang run rẩy	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24012767.mp3	Để chánh cho Phương tự mình làm tổn thương	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24012772.mp3	Nhìn mẹ vất vả tóc tại Bơ Vơ	0	2	sixties	male			vi	
f45e50d7d987cc77efded31780b562b83cbfcc46e3d669ec61a07d52d3821671ef1ed02a00a5a1ca755d93e1a65b541627f86fadecf9d6213d5b584d005ef85a	common_voice_vi_24023431.mp3	Tối sáng trắng đen chẳng phân định tỏ tường	0	2					vi	
f45e50d7d987cc77efded31780b562b83cbfcc46e3d669ec61a07d52d3821671ef1ed02a00a5a1ca755d93e1a65b541627f86fadecf9d6213d5b584d005ef85a	common_voice_vi_24023432.mp3	Hà ni phấn khởi	0	2					vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24106319.mp3	Hay là thôi Em cứ ngủ thật say	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124101.mp3	Chẳng thề nguyện mà không hề giả dối	0	2					vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124107.mp3	Tôi nói rồi	1	2					vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124126.mp3	Nhưng hà nãy giờ vẫn còn đang suy nghĩ lời của trình nói	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24125482.mp3	Bà ấy	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24172283.mp3	Thế rồi cứ từ từ tắt hết	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24174158.mp3	Cơm nó áo ấm	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24255752.mp3	Khiên cho trinh cảm thấy hơi rờn rợn	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24297977.mp3	Cho hoa tươi thắm ngát hương	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24298956.mp3	Khi đó người đàn ông bỏ đi được một lúc nãy lại hiện diện	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24304493.mp3	Chỉ có một mình bà ấy ở vậy thôi	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24362986.mp3	đức hạnh	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24363018.mp3	Tôi còn mong nó về nhà gặp mà còn chẳng được	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24363050.mp3	nghĩ thôi mà Trinh đã cảm thấy dợt hết cả người	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24363055.mp3	Some trai liền nói tiếp	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24388752.mp3	Bố em lúc ấy chen ngang	0	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24398750.mp3	Anh vừa mới kí xong một bản hợp đồng	0	2	sixties	male			vi	
ad905a2757f2022fbda0080571f04a7c6d95055acd13a55d57fd272d420ac65b2031aa3434c9812acd8d87112c8540dc4c973e11c2e5cb3fe819b19c9f8eceea	common_voice_vi_24421801.mp3	Nhưng mà không hiểu sao tao thấy người lạnh quá	0	2					vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24455776.mp3	Trình hơi sững lại khi quân vừa nhắc đến nhi	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24455817.mp3	Như vạn lời ca	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24455839.mp3	Nhưng anh ta không hề rên la tiếng nào	1	2	sixties	male			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24455894.mp3	cho nên mới có đước cái cơ ngơi như vậy đó chứ	0	2	sixties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457299.mp3	ở bên cạnh nữa	1	2					vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457304.mp3	mẹ nói là làm	1	2					vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457606.mp3	tuyệt nhiên em không thể nào gào thét	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457610.mp3	Những chuyện buồn qua đi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457636.mp3	nỗi ám ảnh	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457638.mp3	Biển tấp vào đâu	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24457670.mp3	Mẹ còn bàn với bố	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458005.mp3	Thế anh ơi, mình đi lâu không ạ	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458009.mp3	Già làng đã cao tuổi, râu tóc bạc phơ, tay đeo rất nhiều vòng	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458012.mp3	Thương nhớ cũ trôi theo ngày tháng mất	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458028.mp3	Nhưng mà cái này làm đám tang chúng tôi cũng mời thầy về	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458049.mp3	Những người thờ kumanthong như Trinh	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458051.mp3	Đời anh anh gửi em	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458076.mp3	nhưng bên tai của em lại nghe tiếng gọi rất rõ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458078.mp3	Tình xưa êm ái và trong trắng	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458079.mp3	Hà thảng thốt nhìn Trinh rồi nói	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458085.mp3	Chị ấy nói phải đấy	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458086.mp3	Ngày rời trường gần đến	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458088.mp3	Mới tậu căn hộ mới hả	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458089.mp3	Tao không muốn mày xuống dưới này đâu	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458108.mp3	Hà à, gọi tao có chuyện gì đấy	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458109.mp3	Trinh đã nghĩ ngay đến điều này	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458110.mp3	Và bị con hổ cho thẳng vào trong bụng	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458112.mp3	Nợ trần ai hay mối duyên tiền kiếp	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458119.mp3	Mẹ là tia nắng	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458120.mp3	Tôi quay sang bảo cả đoàn nghỉ ngơi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458123.mp3	Người phụ nữ tên dã quỳ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458125.mp3	Bà nhìn con đôi mắt đậm lẻ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458127.mp3	Anh kể cho tôi nghe một số câu chuyện được không	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458128.mp3	mẹ em làm việc	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458129.mp3	Nhưng mà tâm tôi không có yên	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458140.mp3	Tuy nhiên mọi chuyện mấy ngày gần đây	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458141.mp3	con bé yếu lắm	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458147.mp3	Nhưng do dự mãi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458150.mp3	Em với Thảo có đi ăn chè	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458175.mp3	Thảo ơi Tao biết mày mất rồi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458176.mp3	Con trai bất hiếu không phụng dưỡng được mẹ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458177.mp3	Để phục vụ quý vị cho một số ngày vừa qua	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458178.mp3	Đánh chết lắm	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458179.mp3	Em vẫn còn sống giữa một trái tim.	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458204.mp3	Tất cả nhất trí rồi nghỉ ngơi một lúc	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458205.mp3	Hà không phải là một ngoại lệ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458206.mp3	còn lại chờ tôi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458207.mp3	tôi tính là không quay lại	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458209.mp3	Ai đấy	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458242.mp3	Các câu nói nổi tiếng	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458245.mp3	tao chẳng tin mấy cái số kiếp mà người ta vẫn hay nói	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458249.mp3	làm ơn cứu tôi	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458263.mp3	Tuấn cũng đi theo	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458264.mp3	Cảm tình chân thật	1	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458300.mp3	Đối với tất cả quý thính giả của nghe đọc truyện chấm net	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458350.mp3	Đẹp tâm hồn đâu cứ phải thật xinh	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458360.mp3	Cách đây tâm hai năm còm đi làm tật mặt ra ây chứ	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458979.mp3	bà tài giỏi còn không biết thì tìm giúp tôi có ích gì	0	2	twenties	male			vi	
8df14452892cbbbd4ab12f7ad701fd0836dff864a48a7d22e0a9e85e38953411f6e373bf09eca915c56c079b2fe408d66dd22ec4a7d947d07c1476bfcd3cb94f	common_voice_vi_24458980.mp3	Hai cậu tới lâu chưa	1	2	twenties	male			vi	
